"name","file","start_line","end_line","scope"
"test_handle_cursor_progress_updates","tests/unit_tests/db_engine_specs/test_trino.py",929,935,"Module tests.unit_tests.db_engine_specs.test_trino"
"update_stats","tests/unit_tests/db_engine_specs/test_trino.py",950,950,"Function test_handle_cursor_progress_updates"
"update_stats","tests/unit_tests/db_engine_specs/test_trino.py",1143,1143,"Function test_handle_cursor_handles_zero_total_splits"
"update_stats","tests/unit_tests/db_engine_specs/test_trino.py",1188,1188,"Function test_handle_cursor_only_commits_on_progress_change"
"update_stats","tests/unit_tests/db_engine_specs/test_trino.py",1241,1241,"Function test_handle_cursor_sets_progress_text_for_planning_state"
"update_stats","tests/unit_tests/db_engine_specs/test_trino.py",1285,1285,"Function test_handle_cursor_sets_progress_text_for_queued_state"
"update_stats","tests/unit_tests/db_engine_specs/test_trino.py",1361,1361,"Function test_handle_cursor_commits_on_progress_text_change"
"test_handle_cursor_cancels_on_stopped_status","tests/unit_tests/db_engine_specs/test_trino.py",979,985,"Module tests.unit_tests.db_engine_specs.test_trino"
"test_handle_cursor_cancels_on_timed_out_status","tests/unit_tests/db_engine_specs/test_trino.py",1014,1020,"Module tests.unit_tests.db_engine_specs.test_trino"
"test_handle_cursor_breaks_on_execute_error","tests/unit_tests/db_engine_specs/test_trino.py",1049,1055,"Module tests.unit_tests.db_engine_specs.test_trino"
"test_handle_cursor_breaks_on_execute_event_set","tests/unit_tests/db_engine_specs/test_trino.py",1084,1090,"Module tests.unit_tests.db_engine_specs.test_trino"
"test_handle_cursor_handles_zero_total_splits","tests/unit_tests/db_engine_specs/test_trino.py",1125,1131,"Module tests.unit_tests.db_engine_specs.test_trino"
"test_handle_cursor_only_commits_on_progress_change","tests/unit_tests/db_engine_specs/test_trino.py",1170,1176,"Module tests.unit_tests.db_engine_specs.test_trino"
"test_handle_cursor_sets_progress_text_for_planning_state","tests/unit_tests/db_engine_specs/test_trino.py",1223,1229,"Module tests.unit_tests.db_engine_specs.test_trino"
"test_handle_cursor_sets_progress_text_for_queued_state","tests/unit_tests/db_engine_specs/test_trino.py",1267,1273,"Module tests.unit_tests.db_engine_specs.test_trino"
"test_handle_cursor_sets_progress_text_to_state_for_unmapped_states","tests/unit_tests/db_engine_specs/test_trino.py",1311,1317,"Module tests.unit_tests.db_engine_specs.test_trino"
"test_handle_cursor_commits_on_progress_text_change","tests/unit_tests/db_engine_specs/test_trino.py",1343,1349,"Module tests.unit_tests.db_engine_specs.test_trino"
"test_extension_config_minimal","tests/unit_tests/extensions/test_types.py",34,34,"Module tests.unit_tests.extensions.test_types"
"test_extension_config_full","tests/unit_tests/extensions/test_types.py",52,52,"Module tests.unit_tests.extensions.test_types"
"test_extension_config_missing_publisher","tests/unit_tests/extensions/test_types.py",81,81,"Module tests.unit_tests.extensions.test_types"
"test_extension_config_missing_name","tests/unit_tests/extensions/test_types.py",90,90,"Module tests.unit_tests.extensions.test_types"
"test_extension_config_missing_display_name","tests/unit_tests/extensions/test_types.py",99,99,"Module tests.unit_tests.extensions.test_types"
"test_extension_config_empty_publisher","tests/unit_tests/extensions/test_types.py",106,106,"Module tests.unit_tests.extensions.test_types"
"test_extension_config_invalid_version","tests/unit_tests/extensions/test_types.py",115,115,"Module tests.unit_tests.extensions.test_types"
"test_extension_config_valid_versions","tests/unit_tests/extensions/test_types.py",129,129,"Module tests.unit_tests.extensions.test_types"
"test_extension_config_prerelease_version_rejected","tests/unit_tests/extensions/test_types.py",143,143,"Module tests.unit_tests.extensions.test_types"
"test_manifest_minimal","tests/unit_tests/extensions/test_types.py",162,162,"Module tests.unit_tests.extensions.test_types"
"test_manifest_with_frontend","tests/unit_tests/extensions/test_types.py",180,180,"Module tests.unit_tests.extensions.test_types"
"test_manifest_frontend_missing_remote_entry","tests/unit_tests/extensions/test_types.py",199,199,"Module tests.unit_tests.extensions.test_types"
"test_manifest_with_backend","tests/unit_tests/extensions/test_types.py",214,214,"Module tests.unit_tests.extensions.test_types"
"test_manifest_backend_no_files_field","tests/unit_tests/extensions/test_types.py",229,229,"Module tests.unit_tests.extensions.test_types"
"test_extension_config_backend_defaults","tests/unit_tests/extensions/test_types.py",244,244,"Module tests.unit_tests.extensions.test_types"
"test_manifest_backend_required_entrypoint","tests/unit_tests/extensions/test_types.py",250,250,"Module tests.unit_tests.extensions.test_types"
"test_update_task_success","tests/integration_tests/tasks/commands/test_update.py",32,32,"Module tests.integration_tests.tasks.commands.test_update"
"test_update_task_not_found","tests/integration_tests/tasks/commands/test_update.py",69,69,"Module tests.integration_tests.tasks.commands.test_update"
"test_update_task_forbidden","tests/integration_tests/tasks/commands/test_update.py",82,82,"Module tests.integration_tests.tasks.commands.test_update"
"test_update_task_payload","tests/integration_tests/tasks/commands/test_update.py",121,121,"Module tests.integration_tests.tasks.commands.test_update"
"test_update_all_supported_fields","tests/integration_tests/tasks/commands/test_update.py",162,162,"Module tests.integration_tests.tasks.commands.test_update"
"test_update_task_skip_security_check","tests/integration_tests/tasks/commands/test_update.py",222,222,"Module tests.integration_tests.tasks.commands.test_update"
"test_update_chart_request_structure","tests/unit_tests/mcp_service/chart/tool/test_update_chart.py",39,39,"Class TestUpdateChart"
"test_update_chart_with_chart_name","tests/unit_tests/mcp_service/chart/tool/test_update_chart.py",79,79,"Class TestUpdateChart"
"test_update_chart_preview_generation","tests/unit_tests/mcp_service/chart/tool/test_update_chart.py",97,97,"Class TestUpdateChart"
"test_update_chart_identifier_types","tests/unit_tests/mcp_service/chart/tool/test_update_chart.py",126,126,"Class TestUpdateChart"
"test_update_chart_config_variations","tests/unit_tests/mcp_service/chart/tool/test_update_chart.py",151,151,"Class TestUpdateChart"
"test_update_chart_response_structure","tests/unit_tests/mcp_service/chart/tool/test_update_chart.py",192,192,"Class TestUpdateChart"
"test_update_chart_axis_configurations","tests/unit_tests/mcp_service/chart/tool/test_update_chart.py",227,227,"Class TestUpdateChart"
"test_update_chart_legend_configurations","tests/unit_tests/mcp_service/chart/tool/test_update_chart.py",253,253,"Class TestUpdateChart"
"test_update_chart_aggregation_functions","tests/unit_tests/mcp_service/chart/tool/test_update_chart.py",278,278,"Class TestUpdateChart"
"test_update_chart_error_responses","tests/unit_tests/mcp_service/chart/tool/test_update_chart.py",290,290,"Class TestUpdateChart"
"test_chart_name_sanitization","tests/unit_tests/mcp_service/chart/tool/test_update_chart.py",316,316,"Class TestUpdateChart"
"test_update_chart_with_filters","tests/unit_tests/mcp_service/chart/tool/test_update_chart.py",337,337,"Class TestUpdateChart"
"test_update_chart_cache_control","tests/unit_tests/mcp_service/chart/tool/test_update_chart.py",362,362,"Class TestUpdateChart"
"test_update_chart_preview_request_structure","tests/unit_tests/mcp_service/chart/tool/test_update_chart_preview.py",39,39,"Class TestUpdateChartPreview"
"test_update_chart_preview_dataset_id_types","tests/unit_tests/mcp_service/chart/tool/test_update_chart_preview.py",81,81,"Class TestUpdateChartPreview"
"test_update_chart_preview_generation_options","tests/unit_tests/mcp_service/chart/tool/test_update_chart_preview.py",112,112,"Class TestUpdateChartPreview"
"test_update_chart_preview_config_variations","tests/unit_tests/mcp_service/chart/tool/test_update_chart_preview.py",147,147,"Class TestUpdateChartPreview"
"test_update_chart_preview_response_structure","tests/unit_tests/mcp_service/chart/tool/test_update_chart_preview.py",194,194,"Class TestUpdateChartPreview"
"test_update_chart_preview_axis_configurations","tests/unit_tests/mcp_service/chart/tool/test_update_chart_preview.py",234,234,"Class TestUpdateChartPreview"
"test_update_chart_preview_legend_configurations","tests/unit_tests/mcp_service/chart/tool/test_update_chart_preview.py",260,260,"Class TestUpdateChartPreview"
"test_update_chart_preview_aggregation_functions","tests/unit_tests/mcp_service/chart/tool/test_update_chart_preview.py",289,289,"Class TestUpdateChartPreview"
"test_update_chart_preview_error_responses","tests/unit_tests/mcp_service/chart/tool/test_update_chart_preview.py",303,303,"Class TestUpdateChartPreview"
"test_update_chart_preview_with_filters","tests/unit_tests/mcp_service/chart/tool/test_update_chart_preview.py",329,329,"Class TestUpdateChartPreview"
"test_update_chart_preview_form_data_key_handling","tests/unit_tests/mcp_service/chart/tool/test_update_chart_preview.py",356,356,"Class TestUpdateChartPreview"
"test_update_chart_preview_cache_control","tests/unit_tests/mcp_service/chart/tool/test_update_chart_preview.py",378,378,"Class TestUpdateChartPreview"
"test_update_chart_preview_no_save_behavior","tests/unit_tests/mcp_service/chart/tool/test_update_chart_preview.py",407,407,"Class TestUpdateChartPreview"
"test_update_chart_preview_multiple_y_columns","tests/unit_tests/mcp_service/chart/tool/test_update_chart_preview.py",433,433,"Class TestUpdateChartPreview"
"test_update_chart_preview_table_sorting","tests/unit_tests/mcp_service/chart/tool/test_update_chart_preview.py",458,458,"Class TestUpdateChartPreview"
"update_tags","superset/commands/utils.py",157,162,"Module superset.commands.utils"
"validate_tags","superset/commands/utils.py",113,117,"Module superset.commands.utils"
"test_populate_owner_list_default_to_user","tests/unit_tests/commands/test_utils.py",71,71,"Module tests.unit_tests.commands.test_utils"
"test_populate_owner_list_default_to_user_handle_none","tests/unit_tests/commands/test_utils.py",81,81,"Module tests.unit_tests.commands.test_utils"
"test_populate_owner_list_admin_user","tests/unit_tests/commands/test_utils.py",93,93,"Module tests.unit_tests.commands.test_utils"
"test_populate_owner_list_admin_user_empty_list","tests/unit_tests/commands/test_utils.py",111,111,"Module tests.unit_tests.commands.test_utils"
"test_populate_owner_list_non_admin","tests/unit_tests/commands/test_utils.py",126,126,"Module tests.unit_tests.commands.test_utils"
"test_compute_owner_list_new_owners","tests/unit_tests/commands/test_utils.py",142,142,"Module tests.unit_tests.commands.test_utils"
"test_compute_owner_list_no_new_owners","tests/unit_tests/commands/test_utils.py",154,154,"Module tests.unit_tests.commands.test_utils"
"test_compute_owner_list_new_owner_empty_list","tests/unit_tests/commands/test_utils.py",166,166,"Module tests.unit_tests.commands.test_utils"
"test_compute_owner_list_no_owners","tests/unit_tests/commands/test_utils.py",178,178,"Module tests.unit_tests.commands.test_utils"
"test_compute_owner_list_no_owners_handle_none","tests/unit_tests/commands/test_utils.py",190,190,"Module tests.unit_tests.commands.test_utils"
"test_validate_tags_new_tags_is_none","tests/unit_tests/commands/test_utils.py",203,203,"Module tests.unit_tests.commands.test_utils"
"test_validate_tags_empty_list_can_write_on_tag","tests/unit_tests/commands/test_utils.py",213,213,"Module tests.unit_tests.commands.test_utils"
"test_validate_tags_empty_list_can_tag_on_object","tests/unit_tests/commands/test_utils.py",225,225,"Module tests.unit_tests.commands.test_utils"
"test_validate_tags_empty_list_missing_permission","tests/unit_tests/commands/test_utils.py",239,239,"Module tests.unit_tests.commands.test_utils"
"test_validate_tags_no_changes_can_write_on_tag","tests/unit_tests/commands/test_utils.py",254,254,"Module tests.unit_tests.commands.test_utils"
"test_validate_tags_no_changes_can_tag_on_object","tests/unit_tests/commands/test_utils.py",266,266,"Module tests.unit_tests.commands.test_utils"
"test_validate_tags_no_changes_missing_permission","tests/unit_tests/commands/test_utils.py",278,278,"Module tests.unit_tests.commands.test_utils"
"test_validate_tags_add_new_tags_can_write_on_tag","tests/unit_tests/commands/test_utils.py",291,293,"Module tests.unit_tests.commands.test_utils"
"test_validate_tags_add_new_tags_can_tag_on_object","tests/unit_tests/commands/test_utils.py",317,319,"Module tests.unit_tests.commands.test_utils"
"test_validate_tags_can_write_on_tag_unable_to_find_tag","tests/unit_tests/commands/test_utils.py",342,344,"Module tests.unit_tests.commands.test_utils"
"test_validate_tags_can_tag_on_object_unable_to_find_tag","tests/unit_tests/commands/test_utils.py",360,362,"Module tests.unit_tests.commands.test_utils"
"test_update_tags_adding_tags","tests/unit_tests/commands/test_utils.py",379,379,"Module tests.unit_tests.commands.test_utils"
"test_update_tags_removing_tags","tests/unit_tests/commands/test_utils.py",401,401,"Module tests.unit_tests.commands.test_utils"
"test_update_tags_adding_and_removing_tags","tests/unit_tests/commands/test_utils.py",419,419,"Module tests.unit_tests.commands.test_utils"
"test_update_tags_removing_all_tags","tests/unit_tests/commands/test_utils.py",444,444,"Module tests.unit_tests.commands.test_utils"
"test_update_tags_no_tags","tests/unit_tests/commands/test_utils.py",462,462,"Module tests.unit_tests.commands.test_utils"
"test_escape_separator","tests/unit_tests/pandas_postprocessing/test_utils.py",20,20,"Module tests.unit_tests.pandas_postprocessing.test_utils"
"test_get_virtual_table_metadata_invalid_sql","tests/unit_tests/connectors/sqla/test_utils.py",31,31,"Module tests.unit_tests.connectors.sqla.test_utils"
"test_get_virtual_table_metadata_empty_sql","tests/unit_tests/connectors/sqla/test_utils.py",52,52,"Module tests.unit_tests.connectors.sqla.test_utils"
"test_get_virtual_table_metadata_mutation_not_allowed","tests/unit_tests/connectors/sqla/test_utils.py",63,63,"Module tests.unit_tests.connectors.sqla.test_utils"
"test_get_virtual_table_metadata_multiple_statements_not_allowed","tests/unit_tests/connectors/sqla/test_utils.py",93,93,"Module tests.unit_tests.connectors.sqla.test_utils"
"test_fetch_csrf_token","tests/integration_tests/tasks/test_utils.py",41,41,"Module tests.integration_tests.tasks.test_utils"
"test_read_json_with_valid_file","superset-extensions-cli/tests/test_utils.py",28,28,"Module tests.test_utils"
"test_read_json_with_nonexistent_file","superset-extensions-cli/tests/test_utils.py",40,40,"Module tests.test_utils"
"test_read_json_with_invalid_json","superset-extensions-cli/tests/test_utils.py",50,50,"Module tests.test_utils"
"test_read_json_with_directory_instead_of_file","superset-extensions-cli/tests/test_utils.py",60,60,"Module tests.test_utils"
"test_read_json_with_various_valid_content","superset-extensions-cli/tests/test_utils.py",80,82,"Module tests.test_utils"
"test_read_toml_with_valid_file","superset-extensions-cli/tests/test_utils.py",94,94,"Module tests.test_utils"
"test_read_toml_with_nonexistent_file","superset-extensions-cli/tests/test_utils.py",108,108,"Module tests.test_utils"
"test_read_toml_with_directory_instead_of_file","superset-extensions-cli/tests/test_utils.py",118,118,"Module tests.test_utils"
"test_read_toml_with_invalid_toml","superset-extensions-cli/tests/test_utils.py",129,129,"Module tests.test_utils"
"test_read_toml_with_various_valid_content","superset-extensions-cli/tests/test_utils.py",150,152,"Module tests.test_utils"
"test_read_toml_with_complex_structure","superset-extensions-cli/tests/test_utils.py",165,165,"Module tests.test_utils"
"test_read_toml_with_empty_file","superset-extensions-cli/tests/test_utils.py",196,196,"Module tests.test_utils"
"test_read_toml_with_various_invalid_content","superset-extensions-cli/tests/test_utils.py",216,216,"Module tests.test_utils"
"test_read_json_with_permission_denied","superset-extensions-cli/tests/test_utils.py",227,227,"Module tests.test_utils"
"test_read_toml_with_permission_denied","superset-extensions-cli/tests/test_utils.py",251,251,"Module tests.test_utils"
"test_write_json_round_trip","superset-extensions-cli/tests/test_utils.py",276,276,"Module tests.test_utils"
"test_write_toml_round_trip","superset-extensions-cli/tests/test_utils.py",289,289,"Module tests.test_utils"
"_is_valid_algorithm","superset/themes/utils.py",43,43,"Module superset.themes.utils"
"_is_valid_theme_mode","superset/themes/utils.py",27,27,"Module superset.themes.utils"
"test_is_valid_theme_mode","tests/unit_tests/themes/test_utils.py",42,42,"Module tests.unit_tests.themes.test_utils"
"test_is_valid_algorithm","tests/unit_tests/themes/test_utils.py",57,57,"Module tests.unit_tests.themes.test_utils"
"test_is_valid_theme","tests/unit_tests/themes/test_utils.py",80,80,"Module tests.unit_tests.themes.test_utils"
"test_sanitize_theme_tokens_with_svg","tests/unit_tests/themes/test_utils.py",84,84,"Module tests.unit_tests.themes.test_utils"
"test_sanitize_theme_tokens_with_url","tests/unit_tests/themes/test_utils.py",100,100,"Module tests.unit_tests.themes.test_utils"
"test_sanitize_theme_tokens_no_spinner_tokens","tests/unit_tests/themes/test_utils.py",114,114,"Module tests.unit_tests.themes.test_utils"
"mock_app_config","tests/unit_tests/themes/test_utils.py",122,122,"Module tests.unit_tests.themes.test_utils"
"test_validate_font_urls_none_returns_empty_list","tests/unit_tests/themes/test_utils.py",137,137,"Module tests.unit_tests.themes.test_utils"
"test_validate_font_urls_valid_google_fonts","tests/unit_tests/themes/test_utils.py",144,144,"Module tests.unit_tests.themes.test_utils"
"test_validate_font_urls_valid_typekit","tests/unit_tests/themes/test_utils.py",156,156,"Module tests.unit_tests.themes.test_utils"
"test_validate_font_urls_multiple_valid_urls","tests/unit_tests/themes/test_utils.py",168,168,"Module tests.unit_tests.themes.test_utils"
"test_validate_font_urls_rejects_http","tests/unit_tests/themes/test_utils.py",184,184,"Module tests.unit_tests.themes.test_utils"
"test_validate_font_urls_rejects_unlisted_domain","tests/unit_tests/themes/test_utils.py",193,193,"Module tests.unit_tests.themes.test_utils"
"test_validate_font_urls_rejects_javascript_scheme","tests/unit_tests/themes/test_utils.py",202,204,"Module tests.unit_tests.themes.test_utils"
"test_validate_font_urls_rejects_data_scheme","tests/unit_tests/themes/test_utils.py",213,213,"Module tests.unit_tests.themes.test_utils"
"test_validate_font_urls_max_urls_enforced","tests/unit_tests/themes/test_utils.py",222,222,"Module tests.unit_tests.themes.test_utils"
"test_validate_font_urls_rejects_non_array","tests/unit_tests/themes/test_utils.py",238,238,"Module tests.unit_tests.themes.test_utils"
"test_validate_font_urls_rejects_non_string_elements","tests/unit_tests/themes/test_utils.py",244,244,"Module tests.unit_tests.themes.test_utils"
"test_validate_font_urls_strips_whitespace","tests/unit_tests/themes/test_utils.py",251,251,"Module tests.unit_tests.themes.test_utils"
"test_validate_font_urls_empty_array_returns_empty","tests/unit_tests/themes/test_utils.py",263,265,"Module tests.unit_tests.themes.test_utils"
"test_validate_font_urls_case_insensitive_domain","tests/unit_tests/themes/test_utils.py",274,274,"Module tests.unit_tests.themes.test_utils"
"_get_users","tests/unit_tests/tasks/test_utils.py",43,45,"Module tests.unit_tests.tasks.test_utils"
"test_get_executor","tests/unit_tests/tasks/test_utils.py",288,294,"Module tests.unit_tests.tasks.test_utils"
"test_get_active_dedup_key","tests/unit_tests/tasks/test_utils.py",419,421,"Module tests.unit_tests.tasks.test_utils"
"test_get_active_dedup_key_private_requires_user_id","tests/unit_tests/tasks/test_utils.py",436,436,"Module tests.unit_tests.tasks.test_utils"
"test_get_finished_dedup_key","tests/unit_tests/tasks/test_utils.py",442,442,"Module tests.unit_tests.tasks.test_utils"
"test_progress_update","tests/unit_tests/tasks/test_utils.py",479,479,"Module tests.unit_tests.tasks.test_utils"
"test_error_update","tests/unit_tests/tasks/test_utils.py",485,485,"Module tests.unit_tests.tasks.test_utils"
"test_error_update_custom_exception","tests/unit_tests/tasks/test_utils.py",498,498,"Module tests.unit_tests.tasks.test_utils"
"test_parse_properties","tests/unit_tests/tasks/test_utils.py",542,542,"Module tests.unit_tests.tasks.test_utils"
"test_serialize_properties","tests/unit_tests/tasks/test_utils.py",563,563,"Module tests.unit_tests.tasks.test_utils"
"test_properties_roundtrip","tests/unit_tests/tasks/test_utils.py",572,572,"Module tests.unit_tests.tasks.test_utils"
"test_validate_column_expression","tests/unit_tests/models/test_validate_expression.py",50,50,"Class TestValidateExpression"
"test_validate_metric_expression","tests/unit_tests/models/test_validate_expression.py",65,65,"Class TestValidateExpression"
"test_validate_where_expression","tests/unit_tests/models/test_validate_expression.py",79,79,"Class TestValidateExpression"
"test_validate_having_expression","tests/unit_tests/models/test_validate_expression.py",93,93,"Class TestValidateExpression"
"test_validate_invalid_expression","tests/unit_tests/models/test_validate_expression.py",107,107,"Class TestValidateExpression"
"test_validate_having_with_non_aggregated_column","tests/unit_tests/models/test_validate_expression.py",122,122,"Class TestValidateExpression"
"test_validate_empty_expression","tests/unit_tests/models/test_validate_expression.py",140,140,"Class TestValidateExpression"
"test_validate_expression_with_rls","tests/unit_tests/models/test_validate_expression.py",156,156,"Class TestValidateExpression"
"test_validate_expression_column_success","tests/integration_tests/datasource/test_validate_expression_api.py",41,41,"Class TestDatasourceValidateExpressionApi"
"test_validate_expression_metric_success","tests/integration_tests/datasource/test_validate_expression_api.py",66,66,"Class TestDatasourceValidateExpressionApi"
"test_validate_expression_where_success","tests/integration_tests/datasource/test_validate_expression_api.py",91,91,"Class TestDatasourceValidateExpressionApi"
"test_validate_expression_having_success","tests/integration_tests/datasource/test_validate_expression_api.py",116,116,"Class TestDatasourceValidateExpressionApi"
"test_validate_expression_invalid_sql","tests/integration_tests/datasource/test_validate_expression_api.py",140,140,"Class TestDatasourceValidateExpressionApi"
"test_validate_expression_having_with_non_aggregated_column","tests/integration_tests/datasource/test_validate_expression_api.py",170,170,"Class TestDatasourceValidateExpressionApi"
"test_validate_expression_empty","tests/integration_tests/datasource/test_validate_expression_api.py",207,207,"Class TestDatasourceValidateExpressionApi"
"test_validate_expression_missing_parameters","tests/integration_tests/datasource/test_validate_expression_api.py",225,225,"Class TestDatasourceValidateExpressionApi"
"test_validate_expression_datasource_not_found","tests/integration_tests/datasource/test_validate_expression_api.py",249,249,"Class TestDatasourceValidateExpressionApi"
"test_validate_expression_no_permission","tests/integration_tests/datasource/test_validate_expression_api.py",263,263,"Class TestDatasourceValidateExpressionApi"
"test_validate_expression_invalid_datasource_type","tests/integration_tests/datasource/test_validate_expression_api.py",283,283,"Class TestDatasourceValidateExpressionApi"
"test_get_embedded_dashboard_referrer_not_allowed","tests/integration_tests/embedded/test_view.py",58,58,"Module tests.integration_tests.embedded.test_view"
"virtual_datasource","tests/unit_tests/models/test_virtual_dataset_format.py",50,50,"Module tests.unit_tests.models.test_virtual_dataset_format"
"_set_virtual_sql","tests/unit_tests/models/test_virtual_dataset_format.py",71,71,"Module tests.unit_tests.models.test_virtual_dataset_format"
"_get_subquery_sql","tests/unit_tests/models/test_virtual_dataset_format.py",78,78,"Module tests.unit_tests.models.test_virtual_dataset_format"
"test_sql_preserved_when_no_rls","tests/unit_tests/models/test_virtual_dataset_format.py",98,103,"Class TestVirtualDatasetNoRLS"
"test_redshift_nvl_preserved_when_no_rls","tests/unit_tests/models/test_virtual_dataset_format.py",114,119,"Class TestVirtualDatasetNoRLS"
"test_redshift_current_timestamp_preserved_when_no_rls","tests/unit_tests/models/test_virtual_dataset_format.py",132,137,"Class TestVirtualDatasetNoRLS"
"test_redshift_cast_syntax_preserved_when_no_rls","tests/unit_tests/models/test_virtual_dataset_format.py",149,154,"Class TestVirtualDatasetNoRLS"
"test_sql_reformatted_when_rls_applied","tests/unit_tests/models/test_virtual_dataset_format.py",174,179,"Class TestVirtualDatasetWithRLS"
"test_returns_false_when_no_tables","tests/unit_tests/models/test_virtual_dataset_format.py",205,205,"Class TestApplyRlsReturnValue"
"test_returns_false_when_predicates_empty","tests/unit_tests/models/test_virtual_dataset_format.py",227,231,"Class TestApplyRlsReturnValue"
"test_returns_true_when_predicates_exist","tests/unit_tests/models/test_virtual_dataset_format.py",258,262,"Class TestApplyRlsReturnValue"
"test_table_qualified_columns_no_alias","tests/unit_tests/models/test_virtual_dataset_format.py",308,308,"Class TestRLSSubqueryAlias"
"test_catalog_schema_qualified_table_no_alias","tests/unit_tests/models/test_virtual_dataset_format.py",329,329,"Class TestRLSSubqueryAlias"
"test_explicit_alias_preserved","tests/unit_tests/models/test_virtual_dataset_format.py",348,348,"Class TestRLSSubqueryAlias"
"test_unqualified_columns_work","tests/unit_tests/models/test_virtual_dataset_format.py",366,366,"Class TestRLSSubqueryAlias"
"test_specify_protocol","tests/unit_tests/db_engine_specs/test_ydb.py",58,58,"Module tests.unit_tests.db_engine_specs.test_ydb"
"test_specify_credentials","tests/unit_tests/db_engine_specs/test_ydb.py",72,72,"Module tests.unit_tests.db_engine_specs.test_ydb"
"compute_generic_thumbnail","superset/cli/thumbnails.py",76,81,"Function compute_thumbnails"
"url_open_auth","tests/integration_tests/thumbnails_tests.py",58,58,"Class TestThumbnailsSeleniumLive"
"test_get_async_dashboard_screenshot","tests/integration_tests/thumbnails_tests.py",66,66,"Class TestThumbnailsSeleniumLive"
"test_not_call_find_unexpected_errors_if_feature_disabled","tests/integration_tests/thumbnails_tests.py",86,88,"Class TestWebDriverScreenshotErrorDetector"
"test_call_find_unexpected_errors_if_feature_enabled","tests/integration_tests/thumbnails_tests.py",99,101,"Class TestWebDriverScreenshotErrorDetector"
"test_find_unexpected_errors_no_alert","tests/integration_tests/thumbnails_tests.py",112,112,"Class TestWebDriverScreenshotErrorDetector"
"test_find_unexpected_errors","tests/integration_tests/thumbnails_tests.py",123,123,"Class TestWebDriverScreenshotErrorDetector"
"test_screenshot_selenium_headstart","tests/integration_tests/thumbnails_tests.py",147,149,"Class TestWebDriverSelenium"
"test_screenshot_selenium_locate_wait","tests/integration_tests/thumbnails_tests.py",159,159,"Class TestWebDriverSelenium"
"test_screenshot_selenium_load_wait","tests/integration_tests/thumbnails_tests.py",169,169,"Class TestWebDriverSelenium"
"test_screenshot_selenium_animation_wait","tests/integration_tests/thumbnails_tests.py",180,182,"Class TestWebDriverSelenium"
"_get_id_and_thumbnail_url","tests/integration_tests/thumbnails_tests.py",197,197,"Class TestThumbnails"
"test_dashboard_thumbnail_disabled","tests/integration_tests/thumbnails_tests.py",205,205,"Class TestThumbnails"
"test_chart_thumbnail_disabled","tests/integration_tests/thumbnails_tests.py",216,216,"Class TestThumbnails"
"test_get_async_dashboard_screenshot_as_fixed_user","tests/integration_tests/thumbnails_tests.py",227,227,"Class TestThumbnails"
"test_get_async_dashboard_screenshot_as_current_user","tests/integration_tests/thumbnails_tests.py",254,254,"Class TestThumbnails"
"test_get_async_dashboard_notfound","tests/integration_tests/thumbnails_tests.py",282,282,"Class TestThumbnails"
"test_get_async_dashboard_created","tests/integration_tests/thumbnails_tests.py",294,294,"Class TestThumbnails"
"test_get_async_chart_screenshot_as_fixed_user","tests/integration_tests/thumbnails_tests.py",305,305,"Class TestThumbnails"
"test_get_async_chart_screenshot_as_current_user","tests/integration_tests/thumbnails_tests.py",332,332,"Class TestThumbnails"
"test_get_async_chart_notfound","tests/integration_tests/thumbnails_tests.py",360,360,"Class TestThumbnails"
"test_get_cached_chart_wrong_digest","tests/integration_tests/thumbnails_tests.py",372,372,"Class TestThumbnails"
"test_get_cached_dashboard_screenshot","tests/integration_tests/thumbnails_tests.py",389,389,"Class TestThumbnails"
"test_get_cached_chart_screenshot","tests/integration_tests/thumbnails_tests.py",406,406,"Class TestThumbnails"
"test_get_cached_dashboard_wrong_digest","tests/integration_tests/thumbnails_tests.py",423,423,"Class TestThumbnails"
"upgrade_downgrade","tests/unit_tests/migrations/viz/time_related_fields_test.py",82,82,"Module tests.unit_tests.migrations.viz.time_related_fields_test"
"test_custom_sql_time_column","tests/unit_tests/migrations/viz/time_related_fields_test.py",56,56,"Module tests.unit_tests.migrations.viz.time_related_fields_test"
"_timeout_handler","superset/mcp_service/screenshot/webdriver_pool.py",46,46,"Module superset.mcp_service.screenshot.webdriver_pool"
"_identify_large_fields","superset/mcp_service/utils/token_utils.py",271,271,"Module superset.mcp_service.utils.token_utils"
"_get_tool_specific_suggestions","superset/mcp_service/utils/token_utils.py",325,329,"Module superset.mcp_service.utils.token_utils"
"test_single_quote_escaping","tests/unit_tests/sql/transpile_to_dialect_test.py",48,48,"Module tests.unit_tests.sql.transpile_to_dialect_test"
"test_compound_filter_with_quotes","tests/unit_tests/sql/transpile_to_dialect_test.py",78,78,"Module tests.unit_tests.sql.transpile_to_dialect_test"
"test_like_with_special_chars","tests/unit_tests/sql/transpile_to_dialect_test.py",92,92,"Module tests.unit_tests.sql.transpile_to_dialect_test"
"test_ilike_transpilation","tests/unit_tests/sql/transpile_to_dialect_test.py",118,118,"Module tests.unit_tests.sql.transpile_to_dialect_test"
"test_in_clause_with_quoted_strings","tests/unit_tests/sql/transpile_to_dialect_test.py",148,148,"Module tests.unit_tests.sql.transpile_to_dialect_test"
"test_number_comparison","tests/unit_tests/sql/transpile_to_dialect_test.py",169,169,"Module tests.unit_tests.sql.transpile_to_dialect_test"
