"name","file","start_line","end_line"
"Parser","superset/sql/dialects/firebolt.py",31,31
"Parser","superset/sql/dialects/firebolt.py",90,90
"Parser","superset/sql/dialects/pinot.py",54,54
"Parser","superset/sql/dialects/dremio.py",36,36
"Decimal","superset/extensions/metadb.py",167,167
"DatabaseImportError","superset/commands/database/exceptions.py",210,210
"DatabaseDAO","superset-core/src/superset_core/common/daos.py",134,134
"DatabaseDAO","superset/daos/database.py",41,41
"ImportDatabasesCommand","superset/commands/database/importers/v1/__init__.py",34,34
"ImportDatabasesCommand","superset/commands/database/importers/dispatcher.py",33,33
"SupersetSecurityManager","superset/security/manager.py",258,260
"AsyncQueryManager","superset/async_events/async_query_manager.py",97,97
"AsyncQueryManagerFactory","superset/async_events/async_query_manager_factory.py",24,24
"SSHManagerFactory","superset/extensions/ssh.py",83,83
